tail,head,cost,capacity
112,151,243,0
188,84,1035,0
151,64,1198,0
61,194,51,0
84,37,46,0
107,140,315,0
70,16,1077,0
144,146,801,0
17,164,1371,0
40,67,1278,0
3,89,501,0
26,154,420,0
192,142,1174,0
164,44,1315,0
74,174,1630,0
97,7,162,0
150,11,21,0
83,84,1132,0
46,72,64,0
173,170,904,0
69,105,343,0
16,107,184,0
55,138,798,0
2,50,970,0
177,56,349,0
103,190,1428,0
163,125,187,0
186,198,1311,0
96,72,205,0
59,60,897,0
82,119,1990,0
45,1,1520,0
135,131,920,0
68,166,1841,0
31,50,1998,0
183,151,1936,0
116,170,927,0
176,79,1531,0
139,85,10,0
72,48,1103,0
58,111,1689,0
21,89,553,0
44,78,608,0
7,90,1987,0
30,137,545,0
196,145,1326,0
152,23,459,0
78,149,1991,0
101,28,1150,0
138,22,1318,0
87,89,1624,0
34,71,273,0
20,22,1597,0
43,159,1165,0
6,33,11,0
181,5,742,0
91,139,1373,0
167,118,1343,0
24,192,944,0
63,33,388,0
33,118,1737,0
171,128,329,0
104,189,1799,0
194,35,1294,0
180,114,564,0
143,110,1608,0
76,3,1449,0
62,122,1529,0
9,78,621,0
18,132,1364,0
193,106,554,0
156,26,1598,0
66,152,334,0
89,41,1474,0
142,93,34,0
165,196,759,0
38,82,1844,0
75,74,1821,0
8,1,785,0
95,148,357,0
169,18,134,0
155,67,227,0
51,18,584,0
37,107,1612,0
108,176,1807,0
198,54,1161,0
168,101,906,0
131,123,1186,0
64,54,455,0
50,121,1678,0
13,67,1939,0
121,52,1238,0
174,46,15,0
197,119,1411,0
70,143,398,0
144,13,1243,0
93,38,114,0
130,80,1623,0
3,194,719,0
79,119,1276,0
26,97,1875,0
12,12,882,0
187,30,251,0
150,134,746,0
173,31,911,0
106,194,664,0
159,92,30,0
55,31,1213,0
25,88,1295,0
96,195,1646,0
186,77,683,0
149,71,1644,0
172,104,1763,0
135,116,1514,0
68,41,1746,0
54,76,14,0
1,112,863,0
125,57,1193,0
162,37,1897,0
148,112,1415,0
81,51,1384,0
134,71,158,0
67,96,729,0
30,116,1216,0
0,39,1467,0
191,3,1068,0
138,157,1260,0
161,84,1946,0
110,177,788,0
57,43,522,0
147,169,1781,0
20,153,33,0
43,8,1549,0
29,85,1039,0
190,88,158,0
137,44,707,0
123,151,875,0
160,155,1506,0
86,25,383,0
33,131,1005,0
56,92,685,0
19,80,1789,0
42,83,886,0
5,109,395,0
180,197,133,0
113,46,133,0
166,48,1628,0
136,99,263,0
85,64,1165,0
32,52,911,0
71,109,1486,0
18,123,397,0
4,58,846,0
179,52,285,0
142,168,1598,0
165,73,1108,0
98,188,682,0
151,170,1447,0
8,140,1419,0
61,40,19,0
47,117,327,0
17,66,1443,0
192,40,1244,0
178,87,645,0
141,33,1359,0
127,136,1288,0
74,4,1567,0
37,144,62,0
164,134,583,0
60,87,711,0
23,93,1521,0
46,166,1710,0
117,19,143,0
154,15,716,0
140,110,584,0
73,85,1932,0
36,47,1413,0
59,134,1839,0
22,14,863,0
174,181,1048,0
183,57,1104,0
130,167,909,0
153,126,1040,0
102,171,648,0
139,191,121,0
12,135,1344,0
49,61,1296,0
35,126,1254,0
21,191,1152,0
187,171,1447,0
120,118,1529,0
106,73,791,0
159,193,847,0
182,98,467,0
129,22,1800,0
115,189,1158,0
152,177,797,0
78,51,739,0
25,165,562,0
48,66,333,0
11,86,680,0
34,173,1271,0
195,130,463,0
105,0,1266,0
158,26,1976,0
128,89,547,0
77,90,1031,0
24,26,1353,0
63,155,421,0
10,21,356,0
162,184,461,0
185,9,179,0
111,143,1136,0
171,42,900,0
134,178,1993,0
157,115,1121,0
90,150,1897,0
53,2,1104,0
143,128,1756,0
0,178,1151,0
39,115,136,0
9,164,1011,0
191,180,269,0
124,121,932,0
110,60,297,0
147,50,1819,0
57,176,671,0
170,113,1942,0
133,11,1326,0
119,182,1122,0
66,62,244,0
29,170,1157,0
156,188,982,0
52,125,885,0
15,107,1403,0
38,184,572,0
123,32,955,0
160,22,345,0
86,148,806,0
109,13,118,0
146,25,1517,0
132,68,988,0
42,198,398,0
65,111,1315,0
28,21,1024,0
51,172,1826,0
14,32,49,0
166,175,1212,0
189,6,1393,0
99,152,59,0
175,87,228,0
145,96,1549,0
94,157,1574,0
41,23,1740,0
4,173,1177,0
131,149,936,0
27,68,1065,0
13,169,818,0
179,129,718,0
112,108,1221,0
98,51,881,0
151,63,1996,0
61,189,729,0
84,2,1682,0
107,163,1416,0
144,183,606,0
70,53,739,0
17,191,1951,0
40,104,34,0
3,124,1842,0
26,135,603,0
192,163,839,0
127,61,1557,0
164,9,1348,0
74,139,1803,0
150,108,643,0
46,45,1164,0
69,116,1304,0
16,0,1052,0
55,161,779,0
2,47,760,0
117,152,300,0
154,146,924,0
177,19,13,0
103,149,1675,0
163,64,1259,0
59,19,1661,0
82,144,507,0
45,28,1930,0
135,158,1622,0
31,89,230,0
1,158,67,0
183,178,1220,0
116,87,1190,0
102,38,71,0
139,40,674,0
49,170,1046,0
72,21,341,0
58,72,1305,0
21,68,88,0
44,107,828,0
7,113,948,0
30,146,1603,0
196,190,1301,0
115,6,1583,0
152,60,524,0
78,190,583,0
138,115,929,0
11,195,1638,0
34,32,1432,0
20,115,1627,0
43,178,303,0
6,58,1379,0
195,15,997,0
105,141,694,0
158,129,1063,0
91,174,514,0
181,32,152,0
114,197,873,0
167,77,247,0
63,12,999,0
33,105,1162,0
5,131,404,0
171,167,1428,0
104,66,1975,0
90,29,1123,0
53,151,135,0
143,21,1190,0
76,24,549,0
62,95,117,0
9,81,299,0
18,161,1763,0
119,11,600,0
66,181,942,0
156,55,409,0
142,70,1325,0
38,55,821,0
8,102,1131,0
109,130,1709,0
146,140,1807,0
95,179,538,0
169,53,824,0
155,102,1705,0
51,57,1258,0
37,118,1449,0
122,110,31,0
108,77,1793,0
94,8,496,0
131,30,230,0
41,156,483,0
64,43,187,0
50,82,220,0
13,94,1136,0
188,196,579,0
121,31,96,0
174,19,501,0
107,28,299,0
144,34,1020,0
70,160,905,0
93,193,1339,0
130,77,1554,0
26,10,1110,0
12,105,1570,0
97,119,1130,0
83,196,537,0
173,58,94,0
159,123,817,0
55,58,806,0
25,67,512,0
126,117,923,0
96,56,1577,0
149,34,1727,0
186,182,1363,0
82,7,995,0
135,19,1212,0
45,145,1245,0
68,54,494,0
54,97,1481,0
1,107,1355,0
125,20,856,0
162,30,25,0
148,93,181,0
134,88,1083,0
30,25,1195,0
0,92,1036,0
101,108,559,0
161,79,479,0
110,154,1014,0
57,14,268,0
20,134,1892,0
147,140,872,0
43,47,61,0
29,112,173,0
114,120,401,0
167,198,1159,0
190,189,1931,0
137,55,806,0
100,59,819,0
123,138,1394,0
56,65,935,0
19,55,988,0
42,124,1066,0
5,8,1953,0
194,83,1098,0
113,1,1814,0
166,21,86,0
136,72,753,0
85,171,1608,0
32,41,1292,0
18,20,1438,0
4,71,1024,0
193,26,888,0
89,89,1567,0
165,84,1576,0
98,153,251,0
151,129,1455,0
8,145,1617,0
61,3,1427,0
47,80,1626,0
17,101,82,0
118,79,1936,0
178,176,1670,0
88,14,1777,0
141,60,1704,0
127,151,1419,0
60,76,1006,0
23,56,603,0
46,139,1231,0
108,192,953,0
198,70,1773,0
117,62,1416,0
154,40,381,0
140,75,123,0
73,184,1961,0
36,52,567,0
22,99,523,0
121,164,1347,0
174,158,441,0
197,7,1352,0
93,86,866,0
130,192,1483,0
153,97,1884,0
102,140,1405,0
139,146,397,0
12,156,722,0
49,16,1988,0
35,69,699,0
21,154,1433,0
187,142,1778,0
120,91,881,0
106,82,462,0
92,1,1328,0
182,135,1418,0
129,9,735,0
115,160,366,0
48,167,48,0
11,45,1207,0
34,134,464,0
96,179,232,0
149,183,933,0
186,61,1130,0
105,43,1633,0
158,63,1610,0
195,169,477,0
128,126,405,0
77,181,600,0
24,63,1385,0
10,126,1579,0
125,169,279,0
162,149,458,0
111,106,871,0
81,67,1555,0
157,110,1582,0
90,179,662,0
53,45,679,0
143,175,380,0
39,78,1381,0
9,143,1711,0
191,147,1055,0
124,86,1320,0
110,33,511,0
57,155,1664,0
147,25,58,0
80,20,695,0
133,22,536,0
170,154,1082,0
119,173,1067,0
29,197,633,0
52,154,1383,0
15,22,166,0
38,157,225,0
100,174,675,0
190,40,1549,0
137,188,1153,0
123,7,430,0
160,11,1883,0
86,137,898,0
109,40,887,0
146,50,1371,0
19,192,647,0
132,97,1415,0
65,130,117,0
28,50,1212,0
14,69,728,0
113,190,53,0
166,128,35,0
99,127,1656,0
122,196,799,0
85,48,1925,0
32,164,13,0
145,123,1252,0
94,166,1626,0
131,184,739,0
41,58,1392,0
27,123,209,0
193,151,1689,0
13,132,337,0
179,164,1811,0
112,65,456,0
98,44,797,0
61,152,1472,0
151,26,146,0
107,198,548,0
40,141,646,0
3,3,543,0
26,160,1687,0
192,88,1529,0
88,153,69,0
141,177,1970,0
178,39,95,0
127,24,347,0
164,22,1849,0
74,148,1715,0
150,65,497,0
46,22,169,0
69,159,1586,0
16,37,1444,0
2,72,127,0
117,131,439,0
154,191,671,0
103,112,362,0
73,37,1412,0
36,191,318,0
82,173,1733,0
135,181,1743,0
45,55,630,0
31,100,177,0
197,140,1461,0
1,177,529,0
183,169,165,0
116,124,1466,0
102,59,848,0
49,141,1811,0
139,15,1389,0
21,47,1595,0
44,128,653,0
7,12,1839,0
30,183,1960,0
196,91,590,0
182,18,509,0
92,148,1552,0
129,134,911,0
115,45,325,0
152,33,42,0
78,163,1647,0
101,194,778,0
138,92,1564,0
11,166,1697,0
34,29,271,0
20,88,1180,0
6,95,508,0
105,144,513,0
195,18,1998,0
158,170,1759,0
91,69,326,0
77,42,1678,0
24,138,1275,0
33,76,1694,0
185,121,1719,0
5,174,69,0
171,186,455,0
104,103,722,0
90,6,948,0
143,48,406,0
53,178,106,0
9,52,1628,0
18,186,1988,0
184,46,1270,0
170,1,34,0
133,155,858,0
80,143,1701,0
119,38,333,0
156,44,1834,0
66,174,1976,0
142,107,205,0
15,155,1013,0
38,8,588,0
8,75,896,0
109,157,1679,0
146,169,426,0
95,94,1465,0
118,149,1740,0
65,31,248,0
28,133,22,0
37,81,1032,0
189,118,22,0
122,75,822,0
108,106,907,0
94,45,1241,0
41,167,264,0
131,37,1930,0
64,192,546,0
13,57,536,0
188,33,847,0
121,2,695,0
84,114,1573,0
107,51,1946,0
70,69,1387,0
130,102,1895,0
3,140,1868,0
26,55,316,0
12,70,128,0
97,106,1213,0
83,43,635,0
106,136,830,0
69,4,617,0
16,144,1095,0
25,102,1469,0
177,99,1014,0
126,94,999,0
96,29,1676,0
149,13,1370,0
186,147,1928,0
82,32,449,0
45,172,833,0
135,46,443,0
1,14,613,0
176,52,1243,0
125,15,129,0
72,101,1127,0
58,56,1168,0
148,186,1786,0
134,125,430,0
7,129,71,0
30,34,1380,0
0,113,1715,0
101,119,1055,0
138,195,1238,0
87,36,239,0
161,162,409,0
43,194,284,0
29,107,987,0
181,80,657,0
114,85,1535,0
100,0,1447,0
137,26,1821,0
190,134,1491,0
56,166,298,0
19,26,79,0
5,19,685,0
194,76,1394,0
180,15,1321,0
113,100,1380,0
76,104,1104,0
62,47,934,0
136,173,764,0
85,150,1160,0
32,14,206,0
18,49,706,0
184,185,1181,0
4,108,1062,0
193,61,1034,0
89,124,244,0
75,49,229,0
165,191,1363,0
47,191,1161,0
17,120,1841,0
95,195,311,0
169,69,795,0
118,96,604,0
155,22,826,0
88,51,1007,0
178,141,1161,0
141,23,696,0
37,198,1324,0
60,169,1364,0
23,23,1442,0
198,91,625,0
168,26,774,0
117,89,1007,0
64,91,1778,0
50,34,1303,0
140,160,1479,0
73,131,1889,0
36,17,320,0
22,68,168,0
188,180,967,0
121,143,81,0
174,131,1477,0
197,34,853,0
93,113,1687,0
153,132,1332,0
79,2,1069,0
35,168,191,0
21,133,737,0
187,101,1720,0
120,64,1112,0
83,180,140,0
173,74,117,0
106,127,1892,0
159,11,1772,0
92,62,287,0
182,184,679,0
129,44,416,0
48,188,1965,0
11,0,1886,0
186,38,1384,0
96,168,207,0
149,146,247,0
172,21,1654,0
105,78,1174,0
68,70,705,0
54,17,1713,0
128,147,686,0
77,144,282,0
24,36,653,0
10,91,1372,0
176,175,543,0
125,132,349,0
162,142,629,0
111,81,208,0
81,102,1767,0
67,23,929,0
157,137,629,0
39,165,988,0
9,146,796,0
191,126,1447,0
124,51,1249,0
161,63,491,0
87,185,1036,0
110,10,560,0
57,126,1825,0
80,41,1373,0
133,49,1374,0
170,167,858,0
52,135,382,0
15,61,858,0
190,13,1839,0
137,135,1651,0
100,139,1476,0
123,122,1816,0
86,98,18,0
109,67,508,0
56,49,1101,0
19,167,1861,0
42,12,1160,0
132,142,733,0
65,165,942,0
28,47,334,0
14,110,1534,0
180,146,133,0
113,145,732,0
166,101,966,0
99,66,1923,0
122,161,885,0
85,27,49,0
32,153,1887,0
71,24,34,0
145,158,1015,0
27,158,1318,0
193,138,1050,0
13,159,1663,0
179,75,824,0
112,38,755,0
75,170,1988,0
165,36,961,0
98,9,1717,0
61,115,1388,0
40,146,1229,0
3,38,1918,0
192,125,344,0
88,190,1806,0
141,140,1231,0
178,0,1072,0
127,103,1557,0
74,113,1030,0
97,176,806,0
60,60,1811,0
23,168,1804,0
69,186,1818,0
16,58,1356,0
2,101,49,0
168,133,1060,0
117,174,1786,0
154,88,1763,0
103,79,688,0
126,180,1512,0
73,8,1055,0
36,132,1220,0
82,198,805,0
31,131,1723,0
197,151,615,0
183,68,1856,0
116,25,1461,0
153,17,1027,0
79,151,979,0
102,28,1373,0
49,96,946,0
21,10,1214,0
44,157,1161,0
7,43,1642,0
196,96,356,0
182,55,1653,0
129,185,201,0
92,177,385,0
115,80,1255,0
152,198,1198,0
78,68,750,0
101,173,233,0
48,55,891,0
11,189,1663,0
20,69,1753,0
6,112,1596,0
172,136,1294,0
105,187,631,0
195,57,1150,0
158,79,1234,0
91,120,441,0
114,187,1601,0
77,5,267,0
24,175,1193,0
185,92,1151,0
171,81,1979,0
194,146,1851,0
67,128,1650,0
104,12,1529,0
157,30,1607,0
90,35,1045,0
53,93,1382,0
9,31,1057,0
124,198,283,0
184,19,1675,0
80,164,997,0
170,42,686,0
133,166,1198,0
119,93,1433,0
66,75,1057,0
89,154,1224,0
52,10,226,0
15,134,1646,0
8,80,962,0
160,123,1461,0
109,184,275,0
146,66,1037,0
95,101,449,0
118,142,999,0
65,50,125,0
28,162,1423,0
51,195,1659,0
189,81,492,0
122,52,1774,0
175,34,1079,0
198,129,1851,0
145,11,1389,0
108,7,1558,0
71,141,1436,0
94,54,1652,0
41,74,1223,0
13,20,1738,0
188,30,1702,0
121,101,801,0
84,95,1825,0
107,86,1919,0
70,94,1220,0
93,151,1193,0
40,29,682,0
3,147,1418,0
164,102,1146,0
97,77,1225,0
150,49,536,0
83,14,587,0
106,149,1948,0
69,47,887,0
16,181,1548,0
177,70,1182,0
103,192,1292,0
126,35,1881,0
163,55,892,0
96,114,865,0
59,102,1695,0
82,61,1499,0
45,71,1891,0
135,197,1986,0
1,33,1460,0
176,9,505,0
125,106,1188,0
72,74,789,0
58,37,1146,0
148,167,1827,0
81,140,746,0
44,16,1552,0
7,156,1573,0
152,81,677,0
101,82,511,0
138,44,1232,0
161,133,1560,0
87,3,1296,0
181,123,110,0
114,46,1467,0
167,56,1285,0
100,109,1845,0
63,123,175,0
123,196,1074,0
33,60,1373,0
56,139,82,0
19,1,1288,0
5,62,514,0
194,105,1830,0
180,52,1591,0
113,127,411,0
76,69,533,0
136,178,849,0
62,48,220,0
184,158,1913,0
193,80,391,0
156,92,1480,0
89,103,1620,0
142,27,542,0
75,20,1655,0
165,154,993,0
47,154,28,0
169,104,402,0
118,5,1233,0
155,13,1270,0
88,88,1515,0
51,76,1385,0
37,33,1063,0
60,134,1903,0
175,183,538,0
198,124,1101,0
168,63,1051,0
117,68,362,0
64,112,470,0
50,63,129,0
140,189,410,0
22,185,810,0
188,145,572,0
174,100,1520,0
197,77,148,0
144,87,404,0
93,108,1903,0
130,22,202,0
79,41,1370,0
153,175,1818,0
35,143,743,0
187,88,1548,0
120,37,1162,0
83,155,879,0
173,101,1909,0
106,24,842,0
159,22,344,0
92,91,1072,0
55,65,1665,0
25,22,422,0
48,145,990,0
163,160,133,0
186,3,860,0
149,125,1734,0
96,141,513,0
172,50,307,0
105,81,1198,0
68,99,409,0
54,10,632,0
128,136,256,0
10,164,1738,0
176,132,1199,0
162,107,514,0
185,186,1305,0
111,60,88,0
148,42,1506,0
58,168,1644,0
81,121,1561,0
134,13,604,0
67,58,1955,0
157,164,1132,0
39,128,1985,0
191,69,1723,0
124,40,753,0
87,148,1795,0
161,18,1294,0
110,111,302,0
57,97,1516,0
170,192,1196,0
80,78,1806,0
43,82,1112,0
29,27,1624,0
52,172,1127,0
167,173,410,0
190,22,919,0
137,106,917,0
100,144,234,0
123,81,1580,0
160,197,951,0
86,71,1959,0
109,94,1191,0
56,22,792,0
19,138,1996,0
42,41,136,0
132,171,1455,0
14,147,577,0
180,191,311,0
166,126,1212,0
189,183,1043,0
62,191,1780,0
99,41,859,0
136,61,1359,0
122,138,1963,0
85,6,10,0
32,126,1182,0
145,177,1719,0
18,65,1507,0
71,55,21,0
27,181,1162,0
193,173,1139,0
179,110,1766,0
112,59,1305,0
165,15,1482,0
75,129,196,0
98,98,1180,0
61,110,249,0
84,177,633,0
47,47,1768,0
17,8,1115,0
40,183,757,0
192,18,62,0
155,134,1097,0
178,29,907,0
141,103,1470,0
88,163,1106,0
127,66,1762,0
74,90,843,0
97,171,1034,0
60,25,558,0
23,135,913,0
69,197,591,0
2,158,227,0
168,170,822,0
154,69,1537,0
103,42,587,0
140,48,31,0
50,178,1449,0
177,172,1525,0
126,153,1906,0
73,19,740,0
36,97,568,0
59,192,495,0
22,52,402,0
31,174,941,0
197,178,1009,0
183,99,1884,0
116,6,932,0
153,52,1012,0
79,178,1314,0
102,113,323,0
49,123,1713,0
72,164,289,0
35,56,1742,0
44,186,130,0
120,176,556,0
196,13,571,0
159,155,1606,0
182,40,279,0
129,92,171,0
92,174,1669,0
115,119,683,0
78,105,1422,0
101,136,392,0
48,12,690,0
11,144,783,0
6,149,1710,0
172,165,1703,0
195,92,1629,0
158,80,215,0
181,145,968,0
91,31,1708,0
54,129,244,0
128,3,1340,0
114,148,1348,0
77,96,747,0
24,84,1489,0
10,43,1042,0
185,71,1117,0
111,193,1857,0
171,116,1397,0
104,17,749,0
157,57,725,0
194,143,1237,0
67,167,783,0
90,76,1163,0
53,120,891,0
76,175,271,0
39,53,1482,0
124,163,1949,0
184,120,1330,0
147,108,331,0
80,185,744,0
133,65,1898,0
170,55,1675,0
119,120,29,0
66,100,1601,0
29,144,43,0
89,189,168,0
52,55,981,0
15,173,1978,0
38,198,1731,0
160,80,49,0
146,95,670,0
169,134,904,0
42,156,1884,0
132,30,537,0
95,0,1672,0
118,163,1657,0
65,85,1393,0
28,95,55,0
14,30,382,0
189,76,1796,0
122,17,1636,0
175,9,566,0
198,154,1539,0
145,46,1434,0
71,168,1461,0
108,28,384,0
94,91,142,0
41,109,1739,0
64,154,1539,0
27,14,594,0
112,182,1113,0
188,123,839,0
151,97,185,0
121,72,463,0
84,68,1795,0
107,109,1936,0
70,115,888,0
17,133,52,0
93,178,1329,0
40,34,904,0
3,182,461,0
74,193,1489,0
164,67,1103,0
97,32,1989,0
150,42,1717,0
173,139,1846,0
46,107,1186,0
83,117,1872,0
106,190,1762,0
69,74,642,0
16,74,1358,0
2,21,1061,0
177,89,1775,0
126,4,1285,0
163,26,455,0
96,87,55,0
59,93,938,0
82,86,1549,0
45,98,1076,0
68,133,55,0
31,19,90,0
1,196,1900,0
116,137,387,0
176,110,1296,0
139,114,871,0
125,69,398,0
72,47,1614,0
148,140,996,0
21,122,825,0
58,14,1608,0
81,167,843,0
44,45,339,0
7,187,1485,0
152,118,849,0
101,61,1894,0
138,9,1388,0
87,126,1448,0
34,102,1341,0
110,197,433,0
20,53,842,0
6,0,1978,0
181,102,61,0
114,11,1951,0
167,23,773,0
100,74,1445,0
63,70,1896,0
33,23,939,0
194,2,1951,0
104,156,355,0
180,81,258,0
143,79,373,0
113,82,360,0
76,34,316,0
136,151,1692,0
62,21,1835,0
9,111,101,0
184,131,1868,0
193,75,259,0
156,121,1664,0
89,10,602,0
142,60,1610,0
75,107,1451,0
38,125,1195,0
8,32,817,0
47,129,1697,0
169,115,1007,0
118,62,1647,0
155,32,861,0
178,195,813,0
51,115,838,0
88,125,1873,0
37,12,1509,0
175,146,1624,0
108,151,1327,0
198,17,661,0
168,68,1660,0
131,88,771,0
117,111,333,0
64,21,1369,0
50,24,1662,0
13,100,769,0
140,154,1394,0
22,146,1498,0
188,142,1688,0
174,73,346,0
197,104,519,0
144,108,288,0
93,7,1858,0
130,51,1518,0
79,84,916,0
26,64,848,0
12,51,950,0
35,146,1488,0
187,63,966,0
150,161,1703,0
120,10,903,0
173,0,1328,0
106,37,203,0
159,61,854,0
16,197,236,0
92,112,1874,0
55,124,228,0
25,57,1697,0
163,135,1045,0
186,108,1490,0
149,88,965,0
172,79,1946,0
135,85,1255,0
105,116,1808,0
68,8,1485,0
54,47,1765,0
128,173,1601,0
1,81,533,0
77,198,1666,0
10,129,1130,0
176,153,797,0
162,68,721,0
111,27,215,0
148,23,1948,0
58,149,1366,0
185,157,42,0
81,28,1381,0
134,38,1644,0
67,65,1017,0
30,87,163,0
0,6,1801,0
39,159,1818,0
191,32,359,0
138,188,1009,0
124,5,295,0
161,117,331,0
110,80,1661,0
57,68,418,0
20,184,1601,0
147,198,57,0
80,99,763,0
43,105,1914,0
29,54,940,0
167,136,533,0
190,123,95,0
137,77,364,0
123,180,1441,0
160,186,1596,0
33,172,301,0
86,56,1522,0
109,121,296,0
56,123,1549,0
19,113,1002,0
42,50,404,0
5,78,799,0
132,176,168,0
14,180,1841,0
180,164,516,0
166,83,1169,0
189,146,1294,0
99,12,1937,0
62,128,986,0
136,2,690,0
85,97,1164,0
32,83,55,0
71,82,732,0
18,90,1896,0
4,25,131,0
27,168,1920,0
193,192,1637,0
179,21,845,0
142,139,403,0
112,16,1424,0
165,106,1120,0
98,95,247,0
61,73,1185,0
8,171,1772,0
84,158,927,0
47,10,1768,0
17,35,1299,0
192,55,1489,0
155,189,1705,0
178,118,1668,0
141,66,1463,0
127,169,290,0
164,165,1984,0
37,177,641,0
74,39,145,0
97,142,1078,0
60,118,842,0
23,98,1065,0
46,193,1336,0
2,187,1096,0
154,110,611,0
103,1,328,0
50,143,993,0
140,13,321,0
177,135,89,0
73,118,405,0
36,78,840,0
59,167,1788,0
22,41,1851,0
31,181,1913,0
183,30,1393,0
130,134,306,0
116,35,1150,0
153,95,1109,0
102,74,1079,0
49,94,368,0
12,166,1473,0
72,137,1008,0
35,31,1710,0
120,149,1624,0
196,42,133,0
159,166,1090,0
182,77,75,0
129,119,602,0
115,154,502,0
152,144,1277,0
25,134,1036,0
78,18,794,0
101,147,662,0
48,97,281,0
11,119,771,0
6,174,1458,0
172,194,323,0
195,99,805,0
158,117,1714,0
91,50,1532,0
128,56,46,0
181,188,759,0
54,186,1808,0
77,123,1401,0
24,121,1817,0
63,184,46,0
10,52,975,0
185,42,1939,0
111,172,195,0
171,11,380,0
134,157,1537,0
104,54,1550,0
157,84,1990,0
194,168,1904,0
90,105,1194,0
53,99,616,0
0,145,46,0
76,132,1728,0
39,16,35,0
9,197,1524,0
124,152,946,0
184,93,565,0
147,83,1823,0
170,80,1203,0
133,108,1027,0
119,151,1043,0
66,1,1130,0
29,139,1098,0
156,131,1788,0
89,160,1507,0
52,92,286,0
15,72,1606,0
160,53,861,0
86,183,627,0
146,120,580,0
169,169,620,0
42,185,1264,0
132,59,965,0
95,47,662,0
65,72,660,0
28,116,1235,0
51,141,1507,0
14,3,1064,0
189,39,37,0
99,185,208,0
175,116,729,0
198,191,1646,0
108,57,1548,0
145,65,1604,0
94,124,551,0
41,112,1047,0
4,140,1443,0
64,191,1901,0
27,37,1843,0
179,158,516,0
112,139,233,0
188,80,1122,0
151,92,1746,0
84,33,1065,0
107,128,532,0
70,20,1183,0
144,150,414,0
17,152,572,0
93,173,1539,0
40,71,808,0
3,93,798,0
192,130,262,0
74,170,1047,0
164,40,1509,0
97,27,1624,0
150,15,1344,0
173,166,1667,0
83,88,1427,0
46,76,1484,0
69,85,245,0
16,111,1138,0
55,134,728,0
2,14,797,0
103,186,1898,0
177,60,625,0
163,97,202,0
96,76,564,0
186,194,42,0
59,48,667,0
82,115,1232,0
45,125,1817,0
68,162,1396,0
31,62,974,0
183,147,214,0
116,182,1721,0
176,67,1820,0
139,73,862,0
72,52,627,0
58,107,1696,0
21,101,1577,0
81,186,132,0
44,74,757,0
7,86,874,0
30,141,458,0
196,157,1384,0
78,153,1480,0
152,27,735,0
101,24,169,0
138,18,1886,0
87,85,1855,0
34,67,746,0
20,18,1998,0
43,147,1905,0
6,37,376,0
181,1,882,0
91,143,1309,0
167,114,1313,0
24,196,673,0
100,87,265,0
63,45,1377,0
33,10,1175,0
171,132,1642,0
104,161,206,0
194,63,37,0
180,126,80,0
143,106,309,0
76,63,1545,0
62,126,1804,0
9,114,1284,0
18,128,1192,0
193,110,200,0
66,148,671,0
156,22,1445,0
89,45,75,0
142,33,634,0
75,78,1584,0
38,86,1542,0
165,192,1606,0
8,5,370,0
169,22,667,0
95,144,1279,0
155,71,1822,0
88,98,475,0
51,22,1298,0
37,23,1078,0
108,172,1622,0
198,42,1099,0
168,105,1304,0
131,127,1200,0
64,10,898,0
50,117,1145,0
13,127,896,0
121,56,417,0
174,50,437,0
197,115,1507,0
70,131,1469,0
144,1,347,0
93,34,381,0
130,44,1083,0
3,198,385,0
79,115,1547,0
26,109,518,0
12,8,1779,0
187,18,164,0
150,154,1834,0
173,27,1191,0
159,88,128,0
92,109,178,0
55,27,210,0
25,92,787,0
186,73,1546,0
149,67,340,0
172,100,1098,0
135,112,309,0
68,21,1086,0
128,194,1480,0
54,64,287,0
1,116,258,0
125,53,459,0
162,33,573,0
185,128,785,0
148,124,1311,0
111,6,1965,0
81,55,1362,0
134,59,1291,0
67,100,1493,0
30,120,1947,0
0,59,1442,0
191,15,710,0
138,153,60,0
161,104,1289,0
110,181,1462,0
147,173,348,0
20,165,1667,0
57,47,1615,0
80,120,1039,0
43,12,1010,0
29,81,643,0
190,92,1809,0
137,80,1612,0
123,171,1553,0
86,29,477,0
160,159,1856,0
33,135,815,0
56,96,1835,0
19,84,1564,0
42,95,358,0
5,105,623,0
180,193,1858,0
113,34,1440,0
166,52,1275,0
99,19,602,0
136,103,170,0
189,141,1044,0
85,76,817,0
32,72,1681,0
71,105,612,0
18,119,703,0
4,38,1826,0
179,56,623,0
142,172,1990,0
165,117,856,0
98,184,56,0
61,36,191,0
151,166,400,0
8,176,733,0
47,113,1730,0
17,70,641,0
192,44,927,0
178,83,1105,0
141,93,300,0
127,180,260,0
164,130,1126,0
37,156,619,0
74,0,644,0
60,83,716,0
23,89,1441,0
46,170,1556,0
117,31,197,0
154,11,1111,0
177,154,1009,0
140,106,1631,0
103,28,243,0
73,89,1754,0
36,43,1158,0
59,154,1126,0
22,2,1217,0
174,185,1700,0
183,53,104,0
130,163,1604,0
79,196,1966,0
153,66,1920,0
102,175,1995,0
49,49,528,0
12,131,1005,0
139,179,1227,0
35,98,475,0
21,187,1848,0
187,175,85,0
120,122,1657,0
196,55,1400,0
182,102,1161,0
129,106,1526,0
115,129,16,0
152,181,329,0
78,55,65,0
25,169,279,0
48,70,344,0
11,74,530,0
34,169,1089,0
6,195,1426,0
105,4,582,0
195,134,1574,0
158,30,1361,0
181,167,863,0
