tail,head,cost,capacity
17,5,829,0
40,162,1598,0
3,54,1152,0
192,109,1352,0
155,147,1048,0
88,174,61,0
141,156,935,0
178,16,80,0
127,119,1843,0
164,195,462,0
74,65,98,0
97,160,601,0
60,44,717,0
23,152,712,0
2,149,1020,0
168,149,1760,0
154,72,1382,0
103,95,1869,0
140,43,1750,0
50,169,1506,0
126,132,1111,0
73,24,330,0
36,148,586,0
31,147,1805,0
197,167,1988,0
183,116,462,0
116,9,1883,0
153,1,1412,0
79,135,1852,0
102,108,1671,0
49,112,1999,0
72,175,1495,0
35,37,1318,0
44,173,1947,0
7,59,551,0
120,187,220,0
196,112,1582,0
159,140,1195,0
182,39,1991,0
92,161,1208,0
129,169,183,0
115,64,634,0
78,116,1619,0
101,189,995,0
48,7,1854,0
11,141,125,0
6,128,54,0
172,152,1455,0
195,73,1627,0
158,95,241,0
91,104,1988,0
128,30,455,0
54,156,1907,0
114,139,1999,0
77,21,59,0
24,95,1011,0
63,198,702,0
185,76,558,0
171,97,418,0
194,130,1966,0
157,14,1324,0
67,144,652,0
104,28,968,0
90,83,731,0
53,77,1129,0
76,162,448,0
39,46,1890,0
124,182,1002,0
184,3,439,0
147,121,1042,0
170,58,488,0
133,182,826,0
80,180,1939,0
119,77,1217,0
66,123,240,0
89,138,1092,0
52,58,139,0
15,182,1866,0
160,107,1161,0
199,74,130,0
146,82,1528,0
95,117,1172,0
132,1,1479,0
42,131,1993,0
118,190,1155,0
65,34,892,0
28,82,1647,0
189,65,1089,0
122,36,1663,0
175,18,1253,0
198,145,1847,0
71,157,45,0
108,23,474,0
145,27,1263,0
94,70,547,0
41,90,1936,0
64,149,616,0
27,27,1922,0
179,196,1672,0
112,161,623,0
188,14,999,0
151,122,665,0
121,85,1240,0
84,79,355,0
107,102,799,0
70,110,19,0
93,135,1755,0
40,45,1707,0
3,163,1637,0
26,192,1491,0
164,118,1108,0
97,61,309,0
150,33,1764,0
173,128,423,0
46,118,1581,0
83,126,993,0
106,165,228,0
69,63,1794,0
16,69,922,0
177,86,684,0
126,51,1114,0
163,7,498,0
96,98,1770,0
59,86,1583,0
82,77,1796,0
45,87,1691,0
68,136,1935,0
31,4,1070,0
116,156,1222,0
176,25,266,0
139,111,1532,0
125,90,1344,0
72,90,1167,0
148,151,1672,0
58,21,1440,0
81,156,44,0
44,32,1454,0
7,172,1825,0
78,195,778,0
152,65,466,0
101,34,1781,0
138,60,1935,0
87,115,334,0
34,125,670,0
20,56,879,0
181,107,1259,0
114,62,1985,0
167,8,256,0
100,125,634,0
63,75,1146,0
33,44,190,0
194,25,1756,0
104,135,932,0
180,36,1159,0
143,80,533,0
113,79,623,0
76,85,306,0
62,0,1058,0
136,130,812,0
184,142,495,0
193,64,1492,0
156,76,1074,0
89,23,242,0
142,11,1512,0
75,100,1241,0
38,104,1628,0
8,43,1893,0
47,138,1821,0
169,120,1890,0
118,53,233,0
155,61,1520,0
88,72,1869,0
51,124,817,0
37,49,612,0
175,167,1159,0
108,138,1977,0
198,12,44,0
168,79,1477,0
41,199,1873,0
131,69,157,0
117,116,802,0
64,96,767,0
50,15,663,0
140,141,697,0
22,169,1109,0
188,129,352,0
174,84,1965,0
197,93,1082,0
144,103,1812,0
93,28,1846,0
130,6,593,0
79,89,404,0
26,87,1208,0
12,38,196,0
35,159,520,0
187,72,1042,0
150,188,1818,0
120,21,879,0
83,139,246,0
173,117,397,0
106,40,266,0
159,38,1802,0
92,75,13,0
55,113,829,0
25,6,1583,0
163,176,1797,0
186,115,1202,0
149,109,1715,0
172,66,364,0
135,78,1951,0
105,97,1705,0
68,115,411,0
54,58,573,0
128,184,547,0
10,180,113,0
176,148,1900,0
162,91,786,0
111,44,1250,0
148,26,1122,0
58,152,602,0
185,170,1858,0
81,9,253,0
134,29,515,0
67,74,1059,0
30,66,1076,0
0,17,1001,0
39,144,1105,0
191,85,604,0
138,163,1201,0
124,24,1929,0
161,2,1153,0
87,132,24,0
110,95,1766,0
57,81,981,0
80,94,937,0
43,98,1258,0
29,11,1091,0
167,189,1675,0
190,102,396,0
137,122,1052,0
123,65,626,0
160,181,808,0
33,185,1981,0
86,55,1979,0
109,110,270,0
56,6,375,0
19,122,860,0
42,57,1582,0
132,187,491,0
14,131,1700,0
180,175,1436,0
113,196,543,0
166,78,692,0
99,57,456,0
136,13,455,0
62,143,1495,0
189,167,1628,0
85,118,1109,0
32,110,131,0
71,71,1565,0
145,193,895,0
18,81,998,0
4,12,717,0
27,165,1104,0
179,30,362,0
142,150,1266,0
112,11,969,0
165,31,1434,0
75,145,506,0
98,82,1647,0
61,94,573,0
84,161,1839,0
47,31,260,0
17,24,1790,0
40,199,1041,0
192,2,1054,0
155,182,1400,0
178,109,461,0
141,119,1737,0
127,82,1703,0
164,168,109,0
37,166,909,0
74,42,1507,0
97,155,487,0
60,9,1539,0
23,119,1877,0
2,142,342,0
168,186,1253,0
154,117,145,0
177,188,1025,0
140,0,324,0
50,130,1213,0
103,58,1636,0
73,99,1500,0
36,113,1205,0
59,176,1518,0
22,36,1738,0
31,190,962,0
197,194,1703,0
183,19,817,0
130,157,553,0
116,54,922,0
79,162,962,0
153,36,1743,0
102,65,1352,0
49,75,445,0
72,180,1566,0
35,8,294,0
187,197,284,0
120,160,1085,0
196,29,236,0
159,171,654,0
182,88,1984,0
129,76,85,0
115,103,1796,0
78,25,1242,0
25,147,634,0
152,155,1423,0
101,152,1454,0
48,28,1515,0
11,96,496,0
34,195,1064,0
6,165,1935,0
172,181,1083,0
195,108,1826,0
158,96,1321,0
91,15,1646,0
128,51,260,0
54,177,1804,0
181,129,1157,0
77,112,400,0
24,68,1300,0
63,173,387,0
10,59,1456,0
111,177,524,0
185,55,810,0
171,4,33,0
134,136,1949,0
104,33,956,0
157,41,234,0
194,191,159,0
67,183,441,0
90,124,460,0
53,104,1054,0
76,191,1227,0
39,5,1902,0
124,147,451,0
184,104,804,0
147,92,1792,0
170,71,972,0
133,81,383,0
119,104,522,0
156,150,1778,0
66,20,765,0
29,128,677,0
89,173,1714,0
52,39,602,0
15,93,1471,0
86,194,759,0
160,64,1891,0
199,97,1593,0
146,111,592,0
169,150,618,0
132,46,889,0
42,172,856,0
95,16,71,0
65,69,1951,0
28,79,149,0
51,150,533,0
14,14,1548,0
166,197,1836,0
99,162,1767,0
189,60,1748,0
122,1,1222,0
175,121,1542,0
198,170,142,0
145,62,290,0
71,184,433,0
108,44,1306,0
94,107,545,0
41,125,830,0
64,138,700,0
27,62,571,0
112,134,1633,0
188,107,643,0
151,81,1015,0
84,52,1550,0
107,125,1534,0
144,129,1121,0
17,149,230,0
70,3,629,0
93,162,740,0
40,50,156,0
3,70,1043,0
192,157,832,0
164,83,1977,0
97,16,1661,0
150,26,342,0
173,155,648,0
83,101,1858,0
46,91,306,0
69,90,563,0
16,90,36,0
55,155,1963,0
2,5,1166,0
103,175,1869,0
177,41,515,0
126,20,765,0
163,106,383,0
96,71,564,0
59,77,615,0
82,102,504,0
45,114,1510,0
68,149,880,0
31,35,161,0
116,185,1679,0
176,126,1088,0
139,66,276,0
49,192,1325,0
72,63,1881,0
58,126,593,0
21,106,1302,0
81,183,1531,0
44,61,1880,0
7,75,1385,0
196,128,586,0
152,102,577,0
101,13,1432,0
138,25,1059,0
87,110,1819,0
34,86,775,0
20,37,1711,0
43,140,1814,0
6,16,178,0
91,152,202,0
181,22,1805,0
114,27,1144,0
167,103,1335,0
100,90,575,0
63,86,32,0
33,7,430,0
104,172,1355,0
194,50,28,0
180,65,1216,0
143,127,1659,0
76,50,433,0
62,101,1411,0
9,127,1550,0
133,198,1958,0
193,123,1255,0
156,105,988,0
89,58,113,0
142,44,1974,0
75,123,1627,0
38,77,1420,0
8,48,343,0
169,3,446,0
95,133,1164,0
118,46,446,0
155,80,657,0
28,194,1466,0
88,109,1780,0
51,99,1799,0
37,28,1486,0
175,130,1133,0
108,167,1348,0
198,33,43,0
168,84,383,0
131,104,1413,0
64,5,141,0
50,104,1880,0
13,116,533,0
22,130,863,0
121,197,941,0
174,57,1780,0
197,120,618,0
144,124,1810,0
93,55,345,0
130,35,1660,0
79,68,1360,0
26,112,1776,0
153,194,1552,0
12,3,1572,0
187,47,824,0
150,145,240,0
173,16,135,0
106,53,1305,0
159,77,670,0
92,96,1049,0
55,108,196,0
25,41,318,0
48,198,147,0
163,151,1393,0
186,92,482,0
149,72,894,0
172,95,143,0
135,101,1610,0
68,24,161,0
54,95,1897,0
1,65,1722,0
10,145,39,0
162,52,1541,0
185,141,1191,0
58,133,1513,0
111,11,1671,0
148,7,596,0
81,44,1057,0
134,54,157,0
67,81,1072,0
30,103,965,0
0,54,446,0
191,48,378,0
138,140,982,0
161,101,1822,0
110,64,966,0
57,52,1142,0
20,168,763,0
147,182,1342,0
80,115,945,0
43,121,58,0
29,38,325,0
167,152,1282,0
190,75,617,0
137,93,779,0
123,164,1423,0
86,40,1190,0
33,156,383,0
160,170,336,0
56,107,103,0
19,97,1154,0
132,192,1847,0
5,94,171,0
42,66,401,0
14,164,1323,0
166,35,1233,0
189,130,1435,0
136,18,200,0
62,144,1724,0
99,28,319,0
85,81,63,0
32,67,941,0
71,98,1309,0
18,106,1871,0
4,41,355,0
179,5,1542,0
142,187,1063,0
165,122,324,0
98,79,129,0
151,187,1973,0
8,187,565,0
61,57,126,0
84,142,770,0
47,122,974,0
17,51,1970,0
192,39,1476,0
155,173,637,0
178,70,719,0
141,82,1380,0
127,185,1945,0
74,55,1834,0
37,129,239,0
164,181,714,0
60,102,1414,0
23,82,133,0
46,177,1638,0
2,171,441,0
154,30,416,0
177,151,1829,0
103,17,1586,0
140,29,1015,0
50,159,894,0
73,70,1327,0
36,94,224,0
59,151,1050,0
22,25,536,0
174,196,1951,0
31,197,1938,0
183,14,1186,0
130,182,1793,0
153,79,545,0
102,90,1957,0
139,172,595,0
12,182,1720,0
49,46,358,0
72,153,94,0
35,111,977,0
21,192,167,0
187,184,824,0
120,133,941,0
196,58,1734,0
159,182,1208,0
182,125,1741,0
129,103,1632,0
115,138,1715,0
78,2,473,0
25,182,395,0
152,128,1666,0
48,113,396,0
11,71,968,0
34,188,1863,0
6,190,1780,0
195,115,1554,0
158,5,1026,0
181,172,935,0
54,170,42,0
128,40,345,0
91,34,309,0
77,75,1951,0
24,105,764,0
63,136,715,0
10,4,1584,0
185,26,545,0
111,156,272,0
171,27,1922,0
134,173,1094,0
157,68,1576,0
90,153,789,0
53,19,588,0
0,129,1559,0
143,145,657,0
76,148,1281,0
39,96,1916,0
191,165,1919,0
124,136,1839,0
184,77,955,0
57,193,1553,0
147,67,1946,0
170,96,1591,0
133,124,117,0
119,135,912,0
66,49,353,0
29,187,1169,0
156,179,1446,0
52,76,1085,0
15,120,147,0
38,171,284,0
123,49,539,0
86,167,911,0
160,37,425,0
199,124,87,0
146,8,459,0
169,185,1510,0
132,75,1292,0
95,63,358,0
65,120,519,0
28,100,1592,0
51,189,497,0
14,51,733,0
189,23,29,0
99,137,1876,0
175,100,1161,0
145,81,75,0
94,140,446,0
41,0,1648,0
4,156,387,0
131,130,1816,0
64,175,809,0
27,85,1161,0
179,142,585,0
112,155,672,0
188,64,1803,0
151,76,686,0
84,17,520,0
107,144,1218,0
144,166,1710,0
17,168,1596,0
70,36,1016,0
40,87,911,0
3,109,335,0
26,150,1182,0
192,178,1857,0
141,199,813,0
127,34,845,0
164,56,649,0
74,186,891,0
97,11,840,0
150,127,1494,0
83,72,1991,0
46,60,1950,0
173,182,1421,0
69,101,1701,0
16,127,380,0
55,182,1204,0
2,62,747,0
103,138,1016,0
177,12,1784,0
163,113,347,0
36,193,1474,0
59,32,649,0
82,131,1632,0
135,143,1120,0
45,13,901,0
68,178,673,0
31,78,1045,0
183,131,1934,0
116,166,76,0
176,83,162,0
139,89,1558,0
72,4,1469,0
58,91,522,0
21,85,265,0
44,90,744,0
7,102,1171,0
30,157,415,0
196,173,376,0
115,23,1975,0
78,137,585,0
152,11,308,0
138,98,1693,0
87,69,466,0
34,51,323,0
161,195,541,0
20,2,1528,0
43,163,1279,0
6,53,141,0
181,49,1356,0
91,191,1765,0
167,66,1851,0
63,61,1551,0
33,122,1668,0
56,197,661,0
171,148,495,0
194,47,839,0
104,177,1410,0
180,110,319,0
143,26,656,0
53,152,1799,0
76,15,396,0
62,78,1171,0
9,66,1848,0
18,144,393,0
119,24,180,0
66,132,1582,0
156,6,173,0
142,81,1569,0
75,94,362,0
38,38,862,0
8,21,834,0
169,38,1484,0
95,160,1315,0
118,195,1417,0
155,119,1186,0
51,6,222,0
37,103,762,0
122,113,1087,0
198,58,1249,0
108,188,214,0
168,121,53,0
131,15,436,0
41,141,1574,0
64,58,879,0
50,69,473,0
140,199,1318,0
13,79,108,0
121,40,1551,0
174,34,950,0
107,13,1814,0
70,147,1062,0
144,17,125,0
130,92,1123,0
79,99,853,0
26,29,570,0
12,24,63,0
187,2,1843,0
150,138,234,0
173,43,958,0
159,104,457,0
55,11,258,0
25,76,267,0
126,100,1945,0
96,55,642,0
149,51,667,0
186,185,986,0
172,116,418,0
135,0,951,0
45,130,1430,0
68,37,1779,0
54,112,318,0
1,100,1668,0
125,37,1260,0
162,17,1366,0
148,108,1057,0
81,199,760,0
134,75,1453,0
67,116,232,0
30,8,575,0
0,43,1088,0
191,31,67,0
161,88,1855,0
110,165,1820,0
57,31,260,0
20,149,242,0
147,157,905,0
43,28,788,0
29,65,1185,0
114,107,759,0
100,42,1728,0
137,32,1237,0
190,172,1633,0
123,155,21,0
86,13,559,0
160,143,790,0
56,80,233,0
19,68,481,0
42,111,1083,0
5,121,1092,0
113,50,599,0
166,4,1232,0
136,119,574,0
85,188,1952,0
32,56,147,0
71,121,694,0
18,7,1216,0
4,54,934,0
179,40,576,0
165,69,254,0
98,168,215,0
61,20,332,0
8,128,767,0
151,150,1104,0
47,97,1205,0
17,86,1986,0
118,94,1910,0
155,192,1635,0
178,163,552,0
141,45,938,0
88,29,1323,0
127,132,1962,0
164,146,963,0
74,16,1260,0
60,67,1306,0
23,73,470,0
46,154,988,0
2,196,774,0
117,15,983,0
154,59,41,0
140,122,921,0
73,169,1720,0
36,59,1683,0
59,138,518,0
22,114,1385,0
121,181,233,0
174,169,1665,0
197,8,306,0
183,37,1126,0
153,114,790,0
102,191,624,0
139,131,471,0
12,147,829,0
49,1,1290,0
35,114,1728,0
21,171,319,0
187,159,1172,0
120,106,280,0
106,69,541,0
92,16,765,0
182,150,1611,0
129,26,624,0
115,177,1198,0
152,165,955,0
78,39,1696,0
48,86,1260,0
11,90,1288,0
34,153,1638,0
149,184,492,0
105,20,1496,0
158,46,1819,0
195,150,303,0
128,77,470,0
77,166,1552,0
24,14,232,0
63,151,896,0
10,97,544,0
125,186,521,0
162,164,1018,0
111,123,105,0
171,62,356,0
134,198,914,0
157,127,1316,0
90,130,958,0
143,188,161,0
0,166,1316,0
53,62,238,0
39,127,1597,0
9,184,339,0
191,128,1833,0
124,101,220,0
110,48,223,0
147,38,1586,0
57,164,987,0
80,3,13,0
170,141,961,0
133,7,1241,0
119,162,1469,0
156,168,328,0
66,42,1072,0
52,105,1262,0
15,103,551,0
38,140,1559,0
137,173,1859,0
123,20,1689,0
160,26,736,0
86,152,978,0
109,25,1475,0
146,37,208,0
199,155,1335,0
132,80,892,0
65,147,680,0
28,1,1815,0
51,160,1192,0
14,84,383,0
113,175,1458,0
166,179,1792,0
99,108,1527,0
175,67,28,0
32,179,515,0
145,116,1199,0
94,145,1047,0
131,169,43,0
4,185,1783,0
41,43,1688,0
27,72,1261,0
13,181,314,0
179,181,1917,0
112,112,648,0
98,63,1577,0
151,43,1885,0
61,169,304,0
107,183,1247,0
70,57,433,0
17,195,990,0
144,187,1068,0
40,124,220,0
3,112,1540,0
26,179,1846,0
192,87,1162,0
141,162,1089,0
127,9,1154,0
74,135,766,0
164,5,371,0
150,80,1014,0
23,194,1764,0
46,33,197,0
69,128,460,0
16,20,1262,0
55,173,1565,0
2,91,946,0
117,148,1910,0
154,142,1196,0
103,97,124,0
126,194,1944,0
163,84,1448,0
36,174,534,0
59,7,313,0
82,156,1967,0
135,170,1528,0
45,40,271,0
31,85,1429,0
1,130,1139,0
183,190,1795,0
116,67,1261,0
102,42,1414,0
49,190,254,0
139,60,912,0
148,198,826,0
21,48,473,0
58,68,1015,0
44,119,900,0
7,125,196,0
30,166,1138,0
196,74,975,0
129,151,569,0
115,58,228,0
78,178,262,0
152,48,1288,0
138,79,1723,0
34,44,969,0
20,111,918,0
6,78,1992,0
105,129,1609,0
158,149,785,0
195,3,1261,0
91,82,1870,0
167,89,1341,0
24,153,1399,0
63,24,1387,0
33,93,1725,0
5,159,1477,0
171,171,1722,0
104,86,647,0
90,9,1506,0
143,1,1389,0
53,131,1593,0
62,83,755,0
9,37,1238,0
18,173,179,0
184,61,1683,0
133,140,1943,0
119,55,723,0
66,161,94,0
156,35,388,0
89,192,1746,0
142,122,245,0
38,59,462,0
8,122,1074,0
109,142,83,0
146,152,1585,0
199,12,1494,0
95,79,1732,0
155,106,1073,0
28,148,505,0
51,45,1335,0
37,66,953,0
122,90,1893,0
108,89,150,0
94,28,544,0
41,144,557,0
131,18,1860,0
50,94,1694,0
13,42,1020,0
188,48,1886,0
121,19,105,0
174,7,421,0
107,32,445,0
70,180,499,0
144,54,1627,0
130,121,163,0
26,6,376,0
12,117,677,0
97,123,1560,0
83,56,1999,0
173,198,1037,0
159,119,1299,0
16,143,1346,0
55,38,1136,0
25,119,1700,0
126,73,1290,0
163,193,1614,0
186,162,106,0
96,44,1137,0
149,30,1534,0
82,19,1396,0
45,157,1046,0
135,31,736,0
68,194,933,0
1,31,354,0
10,199,156,0
176,35,161,0
125,0,874,0
162,10,368,0
148,73,1504,0
134,108,1973,0
30,45,1975,0
0,64,1508,0
101,120,1481,0
87,53,1849,0
161,179,1300,0
110,142,568,0
57,2,71,0
147,128,908,0
43,51,802,0
29,124,145,0
114,68,1203,0
190,177,505,0
137,11,1368,0
100,55,1803,0
56,181,1378,0
19,43,1455,0
5,4,918,0
104,193,1162,0
194,95,245,0
180,30,41,0
113,21,831,0
166,25,584,0
136,92,1838,0
85,167,372,0
32,29,1979,0
18,32,438,0
4,83,1456,0
193,14,1471,0
89,77,1107,0
142,193,1023,0
75,46,845,0
165,160,655,0
98,133,1515,0
151,141,1113,0
61,15,1103,0
47,76,658,0
17,105,25,0
118,115,11,0
88,2,64,0
141,8,1860,0
178,188,1696,0
60,184,1870,0
23,36,899,0
198,74,595,0
168,9,1062,0
117,42,1994,0
154,36,1079,0
140,87,1251,0
73,140,1440,0
36,0,200,0
22,87,1351,0
121,152,1387,0
174,146,639,0
197,19,1172,0
93,66,1543,0
79,19,61,0
153,149,1771,0
102,144,1537,0
35,89,957,0
21,150,810,0
187,114,1113,0
120,79,1977,0
106,110,698,0
182,139,1364,0
92,13,937,0
129,61,1410,0
48,171,1468,0
11,49,523,0
186,41,1596,0
149,163,1562,0
96,167,465,0
172,4,614,0
105,63,767,0
195,189,1079,0
158,51,1851,0
128,98,343,0
77,129,610,0
24,51,270,0
10,74,630,0
125,149,586,0
162,129,794,0
111,102,1423,0
81,87,14,0
157,154,565,0
67,4,519,0
90,175,1851,0
39,90,1292,0
9,131,1317,0
191,111,1210,0
124,66,592,0
110,21,1821,0
147,13,984,0
57,143,1160,0
80,24,1511,0
133,34,1043,0
170,150,1813,0
52,150,1082,0
15,2,1389,0
100,186,1786,0
190,60,1965,0
137,176,1511,0
123,11,1320,0
86,125,734,0
109,52,587,0
146,62,1845,0
19,180,567,0
199,182,1676,0
132,125,179,0
65,182,387,0
28,62,1730,0
14,121,1228,0
113,130,261,0
166,148,1604,0
99,115,1508,0
122,176,872,0
85,44,1278,0
32,168,631,0
145,143,397,0
71,9,373,0
94,186,1838,0
4,198,101,0
27,111,355,0
193,155,1757,0
13,144,1279,0
179,88,296,0
112,85,1883,0
98,24,591,0
61,132,822,0
151,6,1017,0
40,129,1115,0
3,23,425,0
192,76,735,0
178,51,1973,0
141,189,513,0
88,141,912,0
127,20,921,0
74,96,1058,0
97,193,799,0
60,51,421,0
23,185,1175,0
46,10,96,0
69,171,935,0
16,41,1780,0
2,116,1165,0
117,191,743,0
154,171,1388,0
103,124,1613,0
126,167,155,0
73,57,1093,0
36,139,1478,0
82,185,605,0
31,112,980,0
197,152,285,0
1,165,1962,0
183,85,1366,0
116,104,1925,0
102,15,1163,0
139,19,1023,0
49,145,1993,0
21,27,1871,0
44,140,1635,0
7,24,43,0
196,87,933,0
92,128,1065,0
182,6,1417,0
129,138,371,0
115,33,743,0
78,87,1028,0
48,38,1038,0
11,170,434,0
34,9,466,0
20,84,1507,0
6,99,284,0
195,38,10,0
105,164,15,0
158,190,17,0
181,199,806,0
91,73,170,0
114,170,1553,0
77,54,1598,0
24,190,413,0
185,109,1927,0
5,186,72,0
171,78,172,0
104,123,1184,0
90,50,945,0
53,174,1384,0
143,44,1910,0
76,193,1029,0
9,8,223,0
184,34,1704,0
80,147,151,0
133,151,1573,0
170,29,1944,0
119,82,88,0
66,90,106,0
52,25,482,0
15,151,980,0
38,28,1416,0
8,95,1173,0
199,43,1728,0
109,169,1166,0
146,181,953,0
95,106,750,0
118,153,163,0
65,3,1529,0
28,177,1279,0
189,98,1124,0
122,71,1046,0
175,51,1343,0
108,118,675,0
145,4,1621,0
71,130,13,0
94,33,1385,0
41,187,61,0
131,57,1490,0
13,5,382,0
112,192,1181,0
188,45,135,0
121,118,310,0
84,110,396,0
107,71,12,0
70,73,319,0
40,12,750,0
3,128,1001,0
26,35,989,0
192,199,1507,0
12,82,1062,0
97,94,1866,0
150,192,1730,0
83,31,1649,0
106,132,1619,0
69,16,1160,0
16,164,1575,0
177,119,214,0
126,82,1094,0
163,36,1983,0
96,1,1899,0
59,119,906,0
186,143,660,0
82,44,148,0
135,58,937,0
45,184,942,0
1,50,360,0
176,56,981,0
125,123,586,0
72,121,540,0
148,182,985,0
58,52,1578,0
44,7,864,0
7,141,1335,0
30,54,371,0
0,101,10,0
101,67,435,0
161,150,1613,0
87,16,295,0
181,76,1087,0
91,194,1141,0
114,33,1705,0
167,41,758,0
190,154,741,0
100,28,1273,0
63,104,1468,0
56,154,1939,0
19,14,873,0
5,47,1371,0
194,120,367,0
180,59,412,0
113,104,1635,0
76,116,1537,0
62,35,553,0
136,161,1081,0
85,130,203,0
18,61,189,0
184,173,194,0
4,120,1297,0
193,33,1658,0
156,83,245,0
89,112,413,0
165,139,534,0
75,5,1001,0
47,171,1675,0
169,89,477,0
118,20,465,0
155,26,587,0
178,153,173,0
51,93,1264,0
88,39,1640,0
60,149,852,0
23,3,233,0
198,111,1009,0
168,46,1224,0
117,85,86,0
64,79,1517,0
140,172,1138,0
50,46,676,0
73,151,336,0
22,72,1789,0
188,160,1034,0
121,131,1737,0
174,119,225,0
197,62,837,0
144,70,524,0
70,196,771,0
93,125,1573,0
153,184,1549,0
79,62,397,0
12,197,1342,0
35,188,1476,0
187,105,434,0
120,52,1460,0
173,86,1257,0
83,168,1376,0
106,11,1447,0
159,7,789,0
92,42,364,0
55,86,653,0
182,172,698,0
48,128,1502,0
11,20,537,0
186,18,1537,0
149,142,1645,0
96,156,1909,0
172,33,1563,0
195,192,862,0
105,66,397,0
68,82,1564,0
128,135,371,0
54,5,1258,0
77,156,1466,0
10,87,166,0
176,179,928,0
162,122,867,0
111,77,857,0
58,187,1590,0
148,57,968,0
81,106,1042,0
157,181,1323,0
67,43,1013,0
39,177,1101,0
191,74,582,0
124,63,857,0
161,35,1113,0
87,165,787,0
110,126,1826,0
57,114,1789,0
80,61,1007,0
170,179,95,0
43,67,538,0
52,179,77,0
15,41,1824,0
167,162,545,0
190,1,1499,0
100,135,394,0
137,155,1416,0
123,110,110,0
86,86,285,0
109,79,1207,0
56,37,1449,0
19,155,1409,0
42,24,1445,0
132,154,511,0
65,169,1564,0
14,98,643,0
180,142,618,0
166,105,1407,0
99,86,424,0
62,174,1008,0
136,44,797,0
122,157,1692,0
85,23,1593,0
32,141,1623,0
71,36,1072,0
145,162,225,0
27,130,1049,0
193,190,1316,0
179,127,115,0
112,42,1205,0
75,190,1234,0
165,48,588,0
98,117,617,0
61,127,791,0
84,192,105,0
47,60,1620,0
40,166,1914,0
3,58,311,0
192,97,120,0
155,151,1958,0
88,178,1055,0
178,12,815,0
141,152,1711,0
127,115,52,0
74,77,838,0
97,164,1081,0
60,40,1885,0
23,148,1922,0
69,182,1251,0
2,145,1037,0
168,153,402,0
154,84,771,0
103,91,55,0
50,165,1807,0
140,39,311,0
126,136,1827,0
73,28,859,0
36,144,1044,0
31,159,1120,0
197,163,491,0
183,112,1122,0
116,21,877,0
79,131,134,0
153,5,341,0
102,96,387,0
49,116,702,0
35,41,248,0
21,6,1443,0
44,169,869,0
7,55,601,0
120,191,1788,0
196,124,1826,0
159,136,143,0
92,189,1361,0
182,59,927,0
129,173,1229,0
115,68,216,0
78,120,1119,0
101,185,1596,0
48,59,675,0
11,129,1728,0
6,132,728,0
172,148,1195,0
195,77,85,0
158,67,341,0
91,108,175,0
128,18,1298,0
54,144,1421,0
114,135,70,0
77,17,1851,0
